,logFC,logCPM,LR,PValue,FDR,change,ENSEMBL
ENSG00000244214,3.56971245739235,-4.54896457210835,24.5547020432533,7.22298704618377e-07,2.76049813893703e-06,UP,ENSG00000244214
ENSG00000250284,3.87613326310957,-4.01882699399426,24.5450667190744,7.25919570748844e-07,2.77328510045197e-06,UP,ENSG00000250284
ENSG00000168928,6.26682919361809,-1.16517888409515,24.5441325057382,7.26271605932569e-07,2.77445477451366e-06,UP,ENSG00000168928
ENSG00000230978,3.65452971527563,-4.05940256679201,24.4791258850605,7.51192848272636e-07,2.86567564368789e-06,UP,ENSG00000230978
ENSG00000152954,3.86009962183958,-3.34351237066749,24.4686366904177,7.55293619386241e-07,2.88041109951674e-06,UP,ENSG00000152954
ENSG00000241104,3.184609279718,-3.58278538624742,24.4577101933895,7.59589226863736e-07,2.89533260788542e-06,UP,ENSG00000241104
ENSG00000253659,3.23367271649734,-4.59432528695266,24.4395188748981,7.66795314716688e-07,2.92095944307469e-06,UP,ENSG00000253659
ENSG00000177910,4.29307944992982,-3.75091012083905,24.4357889704517,7.68281281017847e-07,2.92606712795665e-06,UP,ENSG00000177910
ENSG00000205212,4.65227293673165,-3.19998687379236,24.3731472688107,7.93673187839327e-07,3.01886299730478e-06,UP,ENSG00000205212
ENSG00000124260,6.34358677666437,-1.58968965076875,24.3545335678493,8.01379221528517e-07,3.04675212770691e-06,UP,ENSG00000124260
ENSG00000279750,3.39495339113924,-3.82441962966159,24.326853030022,8.12977872874417e-07,3.08793755569405e-06,UP,ENSG00000279750
ENSG00000196228,4.63438851338452,-3.674074942717,24.3182663907434,8.16609926684543e-07,3.10114899832337e-06,UP,ENSG00000196228
ENSG00000250453,3.41265910434899,-4.50424047024248,24.3041365535794,8.226221439959e-07,3.12257555016524e-06,UP,ENSG00000250453
ENSG00000223553,3.43320665425831,-3.52572883311956,24.2945955374101,8.26706911854432e-07,3.13712971670332e-06,UP,ENSG00000223553
ENSG00000170950,3.0253786925697,-4.66021129570244,24.2646679320574,8.39652159120102e-07,3.18425578688757e-06,UP,ENSG00000170950
ENSG00000229544,5.64772955254191,-1.73507569457896,24.254557026348,8.44071431634001e-07,3.20001208127092e-06,UP,ENSG00000229544
ENSG00000253425,3.70171681946157,-4.38556968252142,24.2517439585943,8.45305108731999e-07,3.20428748618043e-06,UP,ENSG00000253425
ENSG00000227777,3.15223602174962,-3.70129326444608,24.2444576293781,8.48508957936329e-07,3.21623072112124e-06,UP,ENSG00000227777
ENSG00000182938,5.82057033398317,-2.41537233284749,24.209027207342,8.64262375467992e-07,3.27327672451994e-06,UP,ENSG00000182938
ENSG00000204501,4.61641350345645,-0.979709218148124,24.2060443370818,8.65601958319779e-07,3.27773452202622e-06,UP,ENSG00000204501
ENSG00000261606,3.58578269322666,-4.44814375360637,24.2013080176887,8.67733279926791e-07,3.28539375539633e-06,UP,ENSG00000261606
ENSG00000203930,3.85112559494895,-2.6864223550442,24.2000841246119,8.6828488117669e-07,3.28727645318994e-06,UP,ENSG00000203930
ENSG00000237208,3.04416556206041,-4.72493855114835,24.1920801875972,8.71900886292258e-07,3.29910802014551e-06,UP,ENSG00000237208
ENSG00000219491,3.78863863566158,-3.98272308601439,24.1801206661947,8.77332097189667e-07,3.31862071757918e-06,UP,ENSG00000219491
ENSG00000183072,4.69828105074231,-2.93963381985023,24.1734413110422,8.80380162699079e-07,3.32973396369298e-06,UP,ENSG00000183072
ENSG00000224826,3.71892689983643,-3.07770339477665,24.171351227396,8.81336133758346e-07,3.33314118161653e-06,UP,ENSG00000224826
ENSG00000261787,3.59443857088925,-3.91265102839932,24.1700402513776,8.81936284509625e-07,3.33520237433061e-06,UP,ENSG00000261787
ENSG00000215182,6.54624273899825,2.34205372983021,24.1485616657237,8.91827514221219e-07,3.37050063606455e-06,UP,ENSG00000215182
ENSG00000254734,4.8329935681858,-3.87738600273112,24.1412829370795,8.95204659072615e-07,3.38241860315974e-06,UP,ENSG00000254734
ENSG00000171450,4.12795990929197,-3.81434238421088,24.1398740288451,8.95859836511381e-07,3.38468268525299e-06,UP,ENSG00000171450
ENSG00000199370,3.04594344489757,-3.60329551054619,24.1316561688507,8.99690939276121e-07,3.39788371222115e-06,UP,ENSG00000199370
ENSG00000110244,3.25757229491144,8.02430232965536,24.1209707360503,9.04696985573299e-07,3.41604040628281e-06,UP,ENSG00000110244
ENSG00000231156,3.71349333296528,-4.38770904320224,24.1147433529743,9.07627341444547e-07,3.42614594541299e-06,UP,ENSG00000231156
ENSG00000249378,3.4884337005032,-3.80361058235111,24.0850039730632,9.21753298198472e-07,3.47621506960715e-06,UP,ENSG00000249378
ENSG00000135222,5.34901058001447,-3.53351624575437,24.0475317056764,9.3986665395888e-07,3.54187615504733e-06,UP,ENSG00000135222
ENSG00000275340,3.15767012481608,-3.35329804626886,24.0367743693596,9.4513217684729e-07,3.56083183513789e-06,UP,ENSG00000275340
ENSG00000196593,6.45782031463111,-1.4851708920788,24.0084392200649,9.59143742696318e-07,3.61092218262369e-06,UP,ENSG00000196593
ENSG00000265217,5.2424127279761,-3.60361319797753,24.0036666579653,9.61524160689959e-07,3.6194332834535e-06,UP,ENSG00000265217
ENSG00000132164,2.99509142236247,2.92015224895124,23.9786749935415,9.74086370680897e-07,3.66489621134205e-06,UP,ENSG00000132164
ENSG00000189127,3.61193150936919,-2.93222144527405,23.9688239556431,9.79083159540495e-07,3.68277981184537e-06,UP,ENSG00000189127
ENSG00000280424,3.67662542476829,-3.41557377435681,23.9531336521486,9.87094955995312e-07,3.71176176167129e-06,UP,ENSG00000280424
ENSG00000219926,3.00001342489039,-4.26800610867412,23.9205566018463,1.00394006091115e-06,3.76994824958987e-06,UP,ENSG00000219926
ENSG00000281406,3.34212652927956,-3.20517092059127,23.9196733555076,1.00440076632229e-06,3.77144413391909e-06,UP,ENSG00000281406
ENSG00000232535,3.57546945681016,-4.31719444001019,23.9126103793396,1.00809248221533e-06,3.78483632699653e-06,UP,ENSG00000232535
ENSG00000197360,3.09962176566327,-2.99348000419393,23.8799892057191,1.02532044765388e-06,3.84617570466282e-06,UP,ENSG00000197360
ENSG00000241149,5.17830968526224,-3.6409341478523,23.8768263616965,1.02700643705151e-06,3.85202240741439e-06,UP,ENSG00000241149
ENSG00000187268,3.02542099615125,-4.03444643318667,23.8530917158846,1.03974748761221e-06,3.89811863336354e-06,UP,ENSG00000187268
ENSG00000277738,4.88876294207862,-3.1300622399586,23.8500037321124,1.04141676710736e-06,3.90365107571359e-06,UP,ENSG00000277738
ENSG00000151834,5.62582070335677,0.36448207389528,23.8450280810095,1.04411212383168e-06,3.91278447099502e-06,UP,ENSG00000151834
ENSG00000258815,3.64510136430434,-3.19546170122266,23.8346055555363,1.04978080018854e-06,3.93378398227014e-06,UP,ENSG00000258815
ENSG00000081138,4.1872665363203,-2.72534172774221,23.8307997351055,1.05185842038941e-06,3.9408369236615e-06,UP,ENSG00000081138
ENSG00000280049,4.35491335596871,-4.15108081384486,23.802709475553,1.06732113941036e-06,3.99654086174655e-06,UP,ENSG00000280049
ENSG00000006659,10.9076614232703,1.6980981800001,23.7850068825538,1.07718269450272e-06,4.03196948175004e-06,UP,ENSG00000006659
ENSG00000236013,3.30859099138918,-3.27397926417509,23.7556012226228,1.09376603232208e-06,4.09125717414494e-06,UP,ENSG00000236013
ENSG00000204382,3.08895403879066,-4.64193023595361,23.7532203694235,1.09511986756608e-06,4.09581466328676e-06,UP,ENSG00000204382
ENSG00000255395,4.68234228757559,-2.62103843272039,23.7280696915918,1.10952446262246e-06,4.14686824611388e-06,UP,ENSG00000255395
ENSG00000069482,3.62340301024786,-1.48950753516753,23.7007274519808,1.12539989483552e-06,4.20516362977583e-06,UP,ENSG00000069482
ENSG00000238117,4.96214124063405,-3.10585984037931,23.6961485924847,1.12808065026256e-06,4.2146598130378e-06,UP,ENSG00000238117
ENSG00000228127,3.84439358048655,-4.2827353601428,23.6666225248312,1.14552154994518e-06,4.27533211038958e-06,UP,ENSG00000228127
ENSG00000249410,4.25566396815016,-3.92917603583731,23.6462784610681,1.1576957958198e-06,4.31783840779063e-06,UP,ENSG00000249410
ENSG00000251676,5.30443172058149,-2.72582767942974,23.633116605181,1.16564112687124e-06,4.34452526231978e-06,UP,ENSG00000251676
ENSG00000250838,4.38951032444937,-4.05434737251516,23.5948745621245,1.18903809784011e-06,4.42600224382479e-06,UP,ENSG00000250838
ENSG00000160505,4.66409973709734,-2.59660985410756,23.5372392802162,1.22519299827426e-06,4.5535775164125e-06,UP,ENSG00000160505
ENSG00000259265,3.05496861483417,-4.59424143702527,23.5366550224671,1.22556509542821e-06,4.5546806028669e-06,UP,ENSG00000259265
ENSG00000235493,3.70794529262173,-4.18200526157589,23.5287847790701,1.23058848978847e-06,4.57194500155548e-06,UP,ENSG00000235493
ENSG00000233288,3.7409126672605,-3.57958899978704,23.5233031926672,1.23409945465579e-06,4.58414442478625e-06,UP,ENSG00000233288
ENSG00000254768,3.07636805286502,-4.44706349230995,23.5219345093448,1.23497766476328e-06,4.58684323874502e-06,UP,ENSG00000254768
ENSG00000266995,3.06847904242676,-4.33464720451152,23.4972609130858,1.25091730978668e-06,4.64365604141424e-06,UP,ENSG00000266995
ENSG00000123388,4.83578010179066,-3.45799389912919,23.4640339265358,1.27270913625878e-06,4.71915835431993e-06,UP,ENSG00000123388
ENSG00000251363,3.06046628864289,-1.59028034407033,23.4542008081141,1.2792308745458e-06,4.74101569386228e-06,UP,ENSG00000251363
ENSG00000198354,3.53054173668322,-4.41005625985162,23.4162609639419,1.30470987376506e-06,4.83130032716873e-06,UP,ENSG00000198354
ENSG00000167355,3.07365128627394,-2.89651932068131,23.392007614662,1.32126357877104e-06,4.88960485486097e-06,UP,ENSG00000167355
ENSG00000260265,3.46218082996801,-2.73213286699977,23.322356895475,1.36998295387229e-06,5.05783257530682e-06,UP,ENSG00000260265
ENSG00000223930,3.51928311492065,-3.77851591366132,23.316827403754,1.37392707149612e-06,5.07115576645455e-06,UP,ENSG00000223930
ENSG00000252371,3.45865219975204,-4.36927914399982,23.2996111772767,1.38628027051123e-06,5.11425475742152e-06,UP,ENSG00000252371
ENSG00000186895,4.92056020220027,-3.6946489838858,23.2734573720716,1.40525996555444e-06,5.18079873203249e-06,UP,ENSG00000186895
ENSG00000186493,4.50454460152417,-3.04969686259367,23.251376909741,1.42148641556909e-06,5.23742890326754e-06,UP,ENSG00000186493
ENSG00000132746,4.82690376037013,-0.241641669676635,23.237191546746,1.43200994055225e-06,5.27459610791163e-06,UP,ENSG00000132746
ENSG00000260951,6.74111637479373,-1.68228962291774,23.2348850542075,1.4337284008253e-06,5.28028272705315e-06,UP,ENSG00000260951
ENSG00000225110,5.21045256508823,-3.27451757230532,23.1824103542781,1.47338860047206e-06,5.41842957595782e-06,UP,ENSG00000225110
ENSG00000171495,3.12510402993876,1.12190527944934,23.1728212739409,1.48075402479032e-06,5.44359248012589e-06,UP,ENSG00000171495
ENSG00000181355,4.84776248197666,-3.01346730178279,23.1277754363867,1.51585127120436e-06,5.56545139257112e-06,UP,ENSG00000181355
ENSG00000257587,4.52186601241224,-3.94637629583559,23.1269005242687,1.51654115198298e-06,5.5676463462701e-06,UP,ENSG00000257587
ENSG00000090402,7.36299030053767,-0.0847894886718336,23.1134607231717,1.52717828905269e-06,5.60465722292312e-06,UP,ENSG00000090402
ENSG00000266729,3.28377038073599,-4.38741024999503,23.1011399743558,1.53699547005464e-06,5.6362401935535e-06,UP,ENSG00000266729
ENSG00000125999,3.28059717004589,-1.17742295433266,23.0129408681461,1.60914577978426e-06,5.89046295858088e-06,UP,ENSG00000125999
ENSG00000230570,4.18781081701239,-4.04234880268897,22.9986198722415,1.62117739909511e-06,5.93306985215784e-06,UP,ENSG00000230570
ENSG00000143006,6.15747273787896,-2.90870526960864,22.9624057953145,1.65200637887864e-06,6.03858846057597e-06,UP,ENSG00000143006
ENSG00000269791,3.27061551208586,-4.6458737210827,22.9234746445246,1.68580461967816e-06,6.15766605284374e-06,UP,ENSG00000269791
ENSG00000102239,3.56351158798815,-4.02502547903972,22.9111509881495,1.69664731620217e-06,6.19427829927792e-06,UP,ENSG00000102239
ENSG00000228723,3.89722213521761,-4.05778151289182,22.8827572718886,1.72189589968363e-06,6.27963578801783e-06,UP,ENSG00000228723
ENSG00000157965,3.95195933527863,-4.35957164938331,22.8758234755062,1.72811869237448e-06,6.30157001834745e-06,UP,ENSG00000157965
ENSG00000235643,3.27285824241347,-4.29050417526106,22.8603935063175,1.74204751845093e-06,6.34853417857934e-06,UP,ENSG00000235643
ENSG00000253308,3.58761815976229,-4.45875249464629,22.856662385621,1.74543252121414e-06,6.35972063991331e-06,UP,ENSG00000253308
ENSG00000279220,5.85958116196116,-1.59483016703719,22.8230640867001,1.77621282514492e-06,6.46797672430112e-06,UP,ENSG00000279220
ENSG00000268278,4.60936662455033,-3.06368202150264,22.8160126481673,1.78274164691156e-06,6.49096952617749e-06,UP,ENSG00000268278
ENSG00000198183,8.81300527377746,0.0714592844063876,22.7896414508762,1.80737241910426e-06,6.57708716681375e-06,UP,ENSG00000198183
ENSG00000272975,2.99661663261851,-4.16398905484201,22.7826881324172,1.81392351553218e-06,6.59854496075961e-06,UP,ENSG00000272975
ENSG00000236446,5.07541211246081,-3.66418649972764,22.771365941179,1.824641770634e-06,6.63593863769296e-06,UP,ENSG00000236446
ENSG00000205777,7.04460941318507,-1.60803078398783,22.7171883696172,1.87681539682149e-06,6.81421426908395e-06,UP,ENSG00000205777
ENSG00000102837,5.19776825950497,2.18616364670316,22.7111357567032,1.88273628916557e-06,6.83448074530678e-06,UP,ENSG00000102837
ENSG00000204505,4.16164374562527,-4.06109767814613,22.7061295741518,1.88764767949023e-06,6.85066495692117e-06,UP,ENSG00000204505
ENSG00000240922,3.29864264901443,-4.64116108448059,22.6100992770801,1.98438745305778e-06,7.18924462509338e-06,UP,ENSG00000240922
ENSG00000254302,3.31471875313333,-4.62654420399332,22.567336485054,2.0290518646863e-06,7.34577981752123e-06,UP,ENSG00000254302
ENSG00000139915,3.65801784011998,-1.06371644870672,22.5644679965184,2.03208375484055e-06,7.35631588741368e-06,UP,ENSG00000139915
ENSG00000236389,3.25481713534231,-4.45302935122904,22.5149262026125,2.08517059469495e-06,7.53406600154759e-06,UP,ENSG00000236389
ENSG00000004848,3.70246814041388,-3.52348928570508,22.3872763461504,2.22845455978584e-06,8.02302002335134e-06,UP,ENSG00000004848
ENSG00000279783,4.35214860523008,-4.15403260376617,22.3805804692041,2.23623745713302e-06,8.0500822059788e-06,UP,ENSG00000279783
ENSG00000171804,3.02770560002313,-3.96763408967836,22.3425000574936,2.2810212897999e-06,8.1971492263199e-06,UP,ENSG00000171804
ENSG00000174697,3.87855578779115,-2.38219122794544,22.296650637156,2.33613722298339e-06,8.38375961695754e-06,UP,ENSG00000174697
ENSG00000232175,3.74868539593963,-3.95135728275693,22.2524803059405,2.39049796020516e-06,8.57172568717112e-06,UP,ENSG00000232175
ENSG00000234629,4.42302976724068,-3.57214046103092,22.2355526833374,2.41166567818863e-06,8.64045688220539e-06,UP,ENSG00000234629
ENSG00000259514,3.14575842448958,-4.61969658401236,22.2125589331504,2.44072051463898e-06,8.73989477205082e-06,UP,ENSG00000259514
ENSG00000265554,3.6050677237745,-4.06555945150923,22.1727966808004,2.49179514996453e-06,8.90854690177046e-06,UP,ENSG00000265554
ENSG00000246095,4.11217240249298,-4.18459867236456,22.1683550642973,2.49756657891713e-06,8.92812524233434e-06,UP,ENSG00000246095
ENSG00000229637,4.61332339535,-3.68179087769972,22.1672930519182,2.49894854150272e-06,8.93253748838295e-06,UP,ENSG00000229637
ENSG00000235070,6.3153344293716,-2.66027172664945,22.1142344578741,2.56897750634569e-06,9.16822888688643e-06,UP,ENSG00000235070
ENSG00000178597,3.8167732380151,-2.40055267949721,22.1082246827979,2.5770325800979e-06,9.19534843705531e-06,UP,ENSG00000178597
ENSG00000177414,4.13526339481306,-2.24389123012373,22.101941894415,2.58548067470588e-06,9.22386051616688e-06,UP,ENSG00000177414
ENSG00000277244,-3.38621667023154,-5.08902436586306,22.0960325815694,2.59345193387538e-06,9.24848016603312e-06,DOWN,ENSG00000277244
ENSG00000180318,6.01456465713626,-2.8866372462366,22.0239463120517,2.69269950957908e-06,9.58376039631772e-06,UP,ENSG00000180318
ENSG00000215834,4.26263528866555,-3.89481807865277,22.010143678707,2.71213309229277e-06,9.64781854190807e-06,UP,ENSG00000215834
ENSG00000188056,3.21853165904736,-3.10510071602119,22.0071684810862,2.71634045759501e-06,9.66164892385081e-06,UP,ENSG00000188056
ENSG00000266743,3.57203179647659,-4.29268145034864,21.9982939021187,2.7289293507252e-06,9.70243217343595e-06,UP,ENSG00000266743
ENSG00000254251,4.69702936662081,-2.66892489629259,21.9745807607163,2.7628551674722e-06,9.81728152323669e-06,UP,ENSG00000254251
ENSG00000103546,3.92828454988667,2.70832103600581,21.9614637357826,2.78180281790267e-06,9.87996528972443e-06,UP,ENSG00000103546
ENSG00000249111,4.56008644345163,-4.03206866542123,21.9411346961114,2.81142621129248e-06,9.98224634119862e-06,UP,ENSG00000249111
ENSG00000279847,4.2738111817724,-4.21088373471005,21.9170015246969,2.84700413749235e-06,1.01002689893629e-05,UP,ENSG00000279847
ENSG00000169064,3.09649542164115,-4.41127724011498,21.8468613566384,2.9529923167927e-06,1.04615555381373e-05,UP,ENSG00000169064
ENSG00000137473,4.77808348455969,-3.47983547813035,21.8412057973071,2.96170892944528e-06,1.04912069409865e-05,UP,ENSG00000137473
ENSG00000196748,3.75548464055969,-3.7944325746836,21.8389352756101,2.96521562183044e-06,1.0503013558194e-05,UP,ENSG00000196748
ENSG00000162763,3.28416823319417,-2.93910045669722,21.826070246437,2.9851637506326e-06,1.05730521693562e-05,UP,ENSG00000162763
ENSG00000040731,5.80149935828843,-1.61271475587659,21.7812448148734,3.05572654564229e-06,1.08128458694753e-05,UP,ENSG00000040731
ENSG00000226057,5.7467562293143,-2.73199488683767,21.7739884177778,3.06730569968254e-06,1.08525495532521e-05,UP,ENSG00000226057
ENSG00000237572,3.59348010236711,-4.52524379870412,21.7674187995881,3.07782691613879e-06,1.08865911059823e-05,UP,ENSG00000237572
ENSG00000250735,3.30936012687459,-4.55002748943213,21.7634901245118,3.08413596658353e-06,1.09069934720945e-05,UP,ENSG00000250735
ENSG00000274827,4.61076707042712,-3.6605431130403,21.7514789035073,3.1035053531534e-06,1.09725008842447e-05,UP,ENSG00000274827
ENSG00000275620,4.1862731906795,-2.88314506408504,21.7412290620647,3.12013081583332e-06,1.10262452523708e-05,UP,ENSG00000275620
ENSG00000260019,4.79418000894788,-3.64427779139239,21.7388011351816,3.124082038289e-06,1.10372918831859e-05,UP,ENSG00000260019
ENSG00000146013,3.28338794869887,-0.278682725706344,21.7086366478024,3.17359259717935e-06,1.12004357907804e-05,UP,ENSG00000146013
ENSG00000179008,3.580738108579,-4.38443171534384,21.6915762279322,3.20194253131225e-06,1.12945591225808e-05,UP,ENSG00000179008
ENSG00000251273,3.93609988664038,-3.0210411211821,21.6477818097919,3.27588621952333e-06,1.15402557736689e-05,UP,ENSG00000251273
ENSG00000270495,3.45597235525693,-3.67496777105434,21.6431502186617,3.28380582763368e-06,1.15664617074423e-05,UP,ENSG00000270495
ENSG00000227145,3.22878369364634,-2.91383064336968,21.6274177862384,3.31085061944365e-06,1.1654934078386e-05,UP,ENSG00000227145
ENSG00000239810,3.29959826471749,-4.30123043373123,21.6268614116506,3.31181113436852e-06,1.16576368654378e-05,UP,ENSG00000239810
ENSG00000249425,3.16002588764028,-4.1104639038866,21.6184880026977,3.32630064956731e-06,1.17052343761142e-05,UP,ENSG00000249425
ENSG00000239589,6.19056126846528,-2.44508087542742,21.6146438675547,3.33297390553995e-06,1.17280352296859e-05,UP,ENSG00000239589
ENSG00000231720,3.03627353810593,-3.3104899321762,21.6073603346912,3.3456546713038e-06,1.17712866308646e-05,UP,ENSG00000231720
ENSG00000255007,3.90849830577909,-3.72681751848803,21.5780637493901,3.39715143013288e-06,1.19434406106293e-05,UP,ENSG00000255007
ENSG00000227683,5.20708596060384,-3.49528057145986,21.5651404421946,3.42011976364895e-06,1.20206975167692e-05,UP,ENSG00000227683
ENSG00000264956,4.09429375259086,-3.84252135116146,21.5514542589616,3.44461385477355e-06,1.21025675445831e-05,UP,ENSG00000264956
ENSG00000119614,3.46725417719096,-4.0788430658577,21.5098141855182,3.52022467463808e-06,1.2351722844684e-05,UP,ENSG00000119614
ENSG00000249174,3.92423775955644,-4.36400076607801,21.490918200812,3.55508353975547e-06,1.24675262727695e-05,UP,ENSG00000249174
ENSG00000169548,3.68461310145085,-4.11161631970946,21.4899747442867,3.55683305642714e-06,1.24729280764907e-05,UP,ENSG00000169548
ENSG00000234685,3.52914488708549,-4.31437743780783,21.486550338292,3.56319043096754e-06,1.24937837104147e-05,UP,ENSG00000234685
ENSG00000255042,6.2910136137852,-1.82651750573743,21.4660398328329,3.60150735313284e-06,1.26220305426674e-05,UP,ENSG00000255042
ENSG00000145087,3.1572334431094,-3.99974799337674,21.4659670371334,3.60164408091588e-06,1.26220305426674e-05,UP,ENSG00000145087
ENSG00000170044,3.40589224953195,0.671058645465279,21.4657706250507,3.60201301590075e-06,1.26225921618565e-05,UP,ENSG00000170044
ENSG00000273840,3.89038106109011,-4.3064128395422,21.464272875928,3.60482759354831e-06,1.26309918020362e-05,UP,ENSG00000273840
ENSG00000255772,3.22407067302142,-4.33787663147591,21.4355303920268,3.65927019408751e-06,1.28098810984412e-05,UP,ENSG00000255772
ENSG00000110148,4.16292173067286,-3.75371564235264,21.4001851198189,3.7273519705186e-06,1.30338805638067e-05,UP,ENSG00000110148
ENSG00000258763,4.77133225338396,-3.47884371500692,21.3442823195666,3.8376360035268e-06,1.34009309884153e-05,UP,ENSG00000258763
ENSG00000228020,3.34570533194145,-4.33513281335002,21.3440865060685,3.83802799999503e-06,1.34015261596548e-05,UP,ENSG00000228020
ENSG00000188816,4.64700851326203,-3.88464949329251,21.3075772804878,3.91182195289951e-06,1.36481678656622e-05,UP,ENSG00000188816
ENSG00000232353,4.15432361634051,-4.2561076447185,21.3032130927392,3.92073776705225e-06,1.36769080769006e-05,UP,ENSG00000232353
ENSG00000175699,3.28265832067845,-4.13900107552604,21.3027109876608,3.92176484937165e-06,1.36789131708449e-05,UP,ENSG00000175699
ENSG00000117983,3.41962437759232,5.41376880581061,21.2903093423738,3.94721893447557e-06,1.3764520864093e-05,UP,ENSG00000117983
ENSG00000244048,4.0204509209331,-3.87687264029724,21.2439962315207,4.04374986071603e-06,1.40824654024406e-05,UP,ENSG00000244048
ENSG00000177519,3.64602162606926,-3.55116902714354,21.1808699118716,4.17915146971136e-06,1.45289105178402e-05,UP,ENSG00000177519
ENSG00000280180,5.26320404179119,-2.81320386627811,21.1364474528635,4.27715327376792e-06,1.48559544773858e-05,UP,ENSG00000280180
ENSG00000115263,5.98278307366624,-1.46524652671505,21.1066033459139,4.34428525837853e-06,1.50735459593186e-05,UP,ENSG00000115263
ENSG00000166006,3.45968562233165,-0.709190159083143,21.0410767653349,4.4954153362228e-06,1.55773764240058e-05,UP,ENSG00000166006
ENSG00000204603,4.00378249148119,-3.8584580574664,21.0363336127373,4.5065575371561e-06,1.56124084941293e-05,UP,ENSG00000204603
ENSG00000224525,6.29975530590544,-2.52226319267918,21.0251460038874,4.53294839843275e-06,1.56993405510678e-05,UP,ENSG00000224525
ENSG00000153292,3.43570257727623,-0.936665975486013,21.0190723904789,4.54734056709654e-06,1.57473828489458e-05,UP,ENSG00000153292
ENSG00000271417,3.69150728060159,-3.14594785702038,20.9826496819855,4.63461586409881e-06,1.60330937596574e-05,UP,ENSG00000271417
ENSG00000167104,4.92137395928689,-3.49196328911335,20.940157005455,4.73856289210523e-06,1.63777036865128e-05,UP,ENSG00000167104
ENSG00000118245,9.35665318813619,0.611983959408625,20.9343326977238,4.75299167934378e-06,1.64238195201455e-05,UP,ENSG00000118245
ENSG00000258754,3.49590730883484,-3.42779410309336,20.9102930430478,4.81301414235255e-06,1.66217299139378e-05,UP,ENSG00000258754
ENSG00000168539,3.88975085970146,-2.4320333389148,20.8777587670147,4.89545933754109e-06,1.68919877016078e-05,UP,ENSG00000168539
ENSG00000203989,6.46221001002538,-2.66903894855497,20.874386244079,4.90408632346997e-06,1.69169303412633e-05,UP,ENSG00000203989
ENSG00000182601,6.59942572643328,0.340678606298424,20.8740523311591,4.9049413095489e-06,1.6918914799954e-05,UP,ENSG00000182601
ENSG00000232001,4.93006505317823,-3.8188018848689,20.8644600006521,4.92956651013895e-06,1.6995133603037e-05,UP,ENSG00000232001
ENSG00000196119,3.28435593207144,-4.49103649051226,20.8571445737814,4.94842986095891e-06,1.70582222277132e-05,UP,ENSG00000196119
ENSG00000131721,6.29726202847664,-2.48197060373664,20.8518365658127,4.96216227506189e-06,1.7100717550841e-05,UP,ENSG00000131721
ENSG00000120210,4.22354951678497,-2.61400140799404,20.8430931065304,4.9848660275807e-06,1.71730593619035e-05,UP,ENSG00000120210
ENSG00000233571,3.34059415965213,-4.61862643099329,20.8176246865853,5.051594620284e-06,1.73900663247248e-05,UP,ENSG00000233571
ENSG00000242575,4.84816268673422,-3.75749277759033,20.7655315793916,5.19088666607127e-06,1.78462176115334e-05,UP,ENSG00000242575
ENSG00000266869,3.69881990969366,-4.32665446489925,20.7008001612676,5.36935596920831e-06,1.84231439029708e-05,UP,ENSG00000266869
ENSG00000218048,3.61840237323464,-2.31029219497573,20.683688796714,5.41755391994664e-06,1.85800874020373e-05,UP,ENSG00000218048
ENSG00000174562,4.35641892913997,-3.67484811543657,20.6735298369684,5.44637406727976e-06,1.86757525273026e-05,UP,ENSG00000174562
ENSG00000124490,6.01346812110752,-1.74461061667777,20.6623234171992,5.47834430608651e-06,1.87800561284534e-05,UP,ENSG00000124490
ENSG00000214513,3.19579429969732,-4.52335216968884,20.6529448051708,5.50524481729258e-06,1.88690643987077e-05,UP,ENSG00000214513
ENSG00000064195,3.07000477315455,-2.88605722720819,20.6499446267144,5.51387813528555e-06,1.88933020249902e-05,UP,ENSG00000064195
ENSG00000274840,3.26394624393136,-3.22586217197463,20.6344851685454,5.55858017789696e-06,1.90350560168759e-05,UP,ENSG00000274840
ENSG00000280075,4.62624812187317,-3.99971086562477,20.6154743425405,5.6140502389433e-06,1.92158596001133e-05,UP,ENSG00000280075
ENSG00000248307,4.20487411757869,-4.03049662483387,20.5953836408763,5.67327513430979e-06,1.94108867200708e-05,UP,ENSG00000248307
ENSG00000248215,4.86369842468551,-3.61677893756539,20.5841808515133,5.70657148060622e-06,1.9515977594782e-05,UP,ENSG00000248215
ENSG00000165973,7.35555199161985,-0.643415261631183,20.5789535519291,5.72217483024212e-06,1.95649149924643e-05,UP,ENSG00000165973
ENSG00000168267,5.39547957225128,-2.74158557270419,20.5674920979366,5.75653700946611e-06,1.96779548250119e-05,UP,ENSG00000168267
ENSG00000256081,5.02987425594137,-3.77788472671594,20.508328847952,5.93723397349615e-06,2.02647222993361e-05,UP,ENSG00000256081
ENSG00000257588,3.26680133620143,-4.04076807981811,20.5061854191086,5.94388626183049e-06,2.02851383550893e-05,UP,ENSG00000257588
ENSG00000065609,3.96070594496046,-2.76273052974918,20.4935649182744,5.9832068957396e-06,2.04147235282884e-05,UP,ENSG00000065609
ENSG00000147571,4.96632218764211,-3.25969655039177,20.4871976353758,6.0031438877266e-06,2.04781281006546e-05,UP,ENSG00000147571
ENSG00000213931,3.78494547879186,-2.05181131626175,20.4834231301747,6.01499393986659e-06,2.05162373652109e-05,UP,ENSG00000213931
ENSG00000242599,4.72404353166551,-3.04625029706367,20.4727348807952,6.04867721028425e-06,2.06253107331684e-05,UP,ENSG00000242599
